"Fact_ID","Location_ID","Indicator_ID","Source_ID","Year_ID","Obs_Value","ISOCode","CountryAndAreaName","RegionName","DevlopmentStage","Indicator_Type","Data_Year","Source_Type","Source_Desc"
"840","16","20","2","10","3.0","BRB","Barbados","LAC","Less Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"841","17","20","2","7","108.0","BLR","Belarus","ECA","More Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"842","17","20","2","8","102.0","BLR","Belarus","ECA","More Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"843","17","20","2","9","97.0","BLR","Belarus","ECA","More Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"844","17","20","2","10","92.0","BLR","Belarus","ECA","More Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"845","18","20","2","7","93.0","BEL","Belgium","ECA","More Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"846","18","20","2","8","90.0","BEL","Belgium","ECA","More Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"847","18","20","2","9","87.0","BEL","Belgium","ECA","More Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"848","18","20","2","10","84.0","BEL","Belgium","ECA","More Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"849","19","20","2","7","16.0","BLZ","Belize","LAC","Less Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"850","19","20","2","8","15.0","BLZ","Belize","LAC","Less Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"851","19","20","2","9","14.0","BLZ","Belize","LAC","Less Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"852","19","20","2","10","14.0","BLZ","Belize","LAC","Less Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"853","20","20","2","7","13112.0","BEN","Benin","SSA","Least Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"854","20","20","2","8","12956.0","BEN","Benin","SSA","Least Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"855","20","20","2","9","12776.0","BEN","Benin","SSA","Least Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"856","20","20","2","10","12558.0","BEN","Benin","SSA","Least Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"857","21","20","2","7","70.0","BTN","Bhutan","SA","Least Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"858","21","20","2","8","66.0","BTN","Bhutan","SA","Least Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"859","21","20","2","9","64.0","BTN","Bhutan","SA","Least Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"860","21","20","2","10","60.0","BTN","Bhutan","SA","Least Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"861","22","20","2","7","1377.0","BOL","Bolivia (Plurinational State of)","LAC","Less Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"862","22","20","2","8","1304.0","BOL","Bolivia (Plurinational State of)","LAC","Less Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"863","22","20","2","9","1237.0","BOL","Bolivia (Plurinational State of)","LAC","Less Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"864","22","20","2","10","1181.0","BOL","Bolivia (Plurinational State of)","LAC","Less Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"865","23","20","2","7","27.0","BIH","Bosnia and Herzegovina","ECA","More Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"866","23","20","2","8","25.0","BIH","Bosnia and Herzegovina","ECA","More Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"867","23","20","2","9","25.0","BIH","Bosnia and Herzegovina","ECA","More Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"868","23","20","2","10","23.0","BIH","Bosnia and Herzegovina","ECA","More Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"869","24","20","2","7","599.0","BWA","Botswana","SSA","Less Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"870","24","20","2","8","636.0","BWA","Botswana","SSA","Less Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"871","24","20","2","9","604.0","BWA","Botswana","SSA","Less Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"872","24","20","2","10","527.0","BWA","Botswana","SSA","Less Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"873","25","20","2","7","5179.0","BRA","Brazil","LAC","Less Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"874","25","20","2","8","4668.0","BRA","Brazil","LAC","Less Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"875","25","20","2","9","4521.0","BRA","Brazil","LAC","Less Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"876","25","20","2","10","4378.0","BRA","Brazil","LAC","Less Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"877","27","20","2","7","13.0","BRN","Brunei Darussalam","EAP","Less Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"878","27","20","2","8","13.0","BRN","Brunei Darussalam","EAP","Less Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"879","27","20","2","9","13.0","BRN","Brunei Darussalam","EAP","Less Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"880","27","20","2","10","13.0","BRN","Brunei Darussalam","EAP","Less Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"881","28","20","2","7","87.0","BGR","Bulgaria","ECA","More Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"882","28","20","2","8","81.0","BGR","Bulgaria","ECA","More Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"883","28","20","2","9","76.0","BGR","Bulgaria","ECA","More Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"884","28","20","2","10","71.0","BGR","Bulgaria","ECA","More Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"885","29","20","2","7","26894.0","BFA","Burkina Faso","SSA","Least Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"886","29","20","2","8","26056.0","BFA","Burkina Faso","SSA","Least Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"887","29","20","2","9","25186.0","BFA","Burkina Faso","SSA","Least Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"888","29","20","2","10","24306.0","BFA","Burkina Faso","SSA","Least Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"889","30","20","2","7","7915.0","BDI","Burundi","SSA","Least Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"890","30","20","2","8","7600.0","BDI","Burundi","SSA","Least Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"891","30","20","2","9","7285.0","BDI","Burundi","SSA","Least Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"892","30","20","2","10","6999.0","BDI","Burundi","SSA","Least Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"893","31","20","2","7","28.0","CPV","Cabo Verde","SSA","Less Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"894","31","20","2","8","26.0","CPV","Cabo Verde","SSA","Less Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"895","31","20","2","9","24.0","CPV","Cabo Verde","SSA","Less Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"896","31","20","2","10","23.0","CPV","Cabo Verde","SSA","Less Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"897","32","20","2","7","1548.0","KHM","Cambodia","EAP","Least Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"898","32","20","2","8","1487.0","KHM","Cambodia","EAP","Least Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"899","32","20","2","9","1428.0","KHM","Cambodia","EAP","Least Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"900","32","20","2","10","1374.0","KHM","Cambodia","EAP","Least Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"901","33","20","2","7","24262.0","CMR","Cameroon","SSA","Less Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"902","33","20","2","8","23193.0","CMR","Cameroon","SSA","Less Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"903","33","20","2","9","22211.0","CMR","Cameroon","SSA","Less Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"904","33","20","2","10","21364.0","CMR","Cameroon","SSA","Less Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"905","34","20","2","7","254.0","CAN","Canada","NA","More Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"906","34","20","2","8","247.0","CAN","Canada","NA","More Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"907","34","20","2","9","241.0","CAN","Canada","NA","More Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"908","34","20","2","10","234.0","CAN","Canada","NA","More Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"909","35","20","2","7","5655.0","CAF","Central African Republic","SSA","Least Developed","Child deaths (aged 1-4 years)","2016","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"910","35","20","2","8","5277.0","CAF","Central African Republic","SSA","Least Developed","Child deaths (aged 1-4 years)","2017","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"911","35","20","2","9","5063.0","CAF","Central African Republic","SSA","Least Developed","Child deaths (aged 1-4 years)","2018","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
"912","35","20","2","10","4773.0","CAF","Central African Republic","SSA","Least Developed","Child deaths (aged 1-4 years)","2019","UN_IGME","United Nations Inter-agency Group for Child Mortality Estimation"
